-0.13076,-0.26205,-0.35276
-0.10261,-0.27269,-0.32564
-0.11645,-0.29793,-0.27629
-0.079069,-0.3154,-0.23453
-0.0935,-0.34231,-0.15687
-0.048663,-0.357,-0.1017
-0.066921,-0.38929,-0.024438
-0.029502,-0.40821,0.019827
-0.048114,-0.44101,0.087918
-0.0078881,-0.46188,0.12779
-0.013259,-0.49378,0.18992
0.056951,-0.5178,0.23858
0.1025,-0.56899,0.34866
0.23151,-0.59837,0.40441
0.27161,-0.64684,0.52134
0.26518,0.58579,-0.98452
0.059205,0.57914,-0.98292
-0.014231,0.38099,-0.93058
-0.23279,0.22092,-0.86466
-0.16499,0.030326,-0.74104
-0.19824,-0.014344,-0.69185
-0.11564,-0.053014,-0.63054
-0.11463,-0.072629,-0.58586
-0.075377,-0.09819,-0.54855
-0.096384,-0.12555,-0.51329
-0.11418,-0.16506,-0.50567
-0.17081,-0.20051,-0.48179
-0.17099,-0.23989,-0.45972
-0.21142,-0.25538,-0.42298
-0.16358,-0.26125,-0.38305
-0.19211,-0.27843,-0.34399
-0.15122,-0.28405,-0.31137
-0.17923,-0.31619,-0.25633
-0.13705,-0.32944,-0.20995
-0.16323,-0.36517,-0.13203
-0.11214,-0.37571,-0.076147
-0.13091,-0.40719,-0.0017784
-0.086451,-0.42129,0.045783
-0.10611,-0.45435,0.10792
-0.062152,-0.474,0.14874
-0.078857,-0.51051,0.2161
-0.0061659,-0.53478,0.27271
0.021919,-0.59267,0.39869
0.16574,-0.63238,0.49438
0.18947,-0.68742,0.63145
0.052598,0.65534,-0.98913
-0.23333,0.61816,-0.98731
-0.2518,0.48113,-0.96605
-0.41563,0.30498,-0.91183
-0.30164,0.083413,-0.78224
-0.31101,-0.001808,-0.70788
-0.21101,-0.046825,-0.64757
-0.20753,-0.077099,-0.60532
-0.12012,-0.098677,-0.54583
-0.14286,-0.12993,-0.51525
-0.14604,-0.15933,-0.49139
-0.23703,-0.1957,-0.4886
-0.24985,-0.23147,-0.4649
-0.32179,-0.24998,-0.44165
-0.25326,-0.2709,-0.38594
-0.29428,-0.29675,-0.33985
-0.22844,-0.30607,-0.29751
-0.26327,-0.33944,-0.23522
-0.2131,-0.35333,-0.1843
-0.24471,-0.3897,-0.11155
-0.18669,-0.3984,-0.057187
-0.20551,-0.42804,0.014454
-0.15075,-0.43803,0.065103
-0.17852,-0.47158,0.12667
-0.1357,-0.49084,0.17074
-0.17836,-0.53281,0.24266
-0.094823,-0.55713,0.30708
-0.10092,-0.61658,0.4385
0.049089,-0.66093,0.56281
0.0052561,-0.71437,0.70137
-0.23498,0.68263,-0.98963
-0.41762,0.63277,-0.98789
-0.44157,0.51102,-0.97574
-0.51171,0.33123,-0.92662
-0.42246,0.12064,-0.80641
-0.38558,0.0048777,-0.7089
-0.30178,-0.048969,-0.65702
-0.27636,-0.085044,-0.61809
-0.19678,-0.10732,-0.56733
-0.20021,-0.13733,-0.53491
-0.20437,-0.16375,-0.50282
-0.29844,-0.19448,-0.50374
-0.33744,-0.22319,-0.48281
-0.408,-0.24355,-0.45889
-0.36804,-0.27427,-0.39935
-0.38595,-0.30833,-0.34125
-0.32194,-0.32629,-0.28637
-0.33464,-0.35685,-0.22239
-0.29207,-0.37559,-0.16386
-0.31444,-0.41007,-0.097248
-0.26541,-0.4208,-0.042464
-0.27349,-0.44655,0.026027
-0.22103,-0.45654,0.079591
-0.24393,-0.4867,0.14084
-0.22411,-0.51026,0.19191
-0.27093,-0.55097,0.25873
-0.20902,-0.57951,0.33095
-0.22394,-0.63632,0.46576
-0.12496,-0.6836,0.61039
-0.18942,-0.73078,0.7405
